Problem type:
least_squares
nparams:
24
function_evaluation,seconds,x(0),x(1),x(2),x(3),x(4),x(5),x(6),x(7),x(8),x(9),x(10),x(11),x(12),x(13),x(14),x(15),x(16),x(17),x(18),x(19),x(20),x(21),x(22),x(23),objective_function
   950,  2.2542e+03,  1.8820697136951400e-01,  2.0911457282302908e-02, -2.3642225419777663e-02, -1.2167626097881788e-01,  1.9838946139836711e-01,  2.1951419705970757e-02,  5.3283399153388478e-03,  1.9408514095490561e-03,  3.0182011298959151e-02,  1.6408559817699064e-02, -3.6061880550269632e-03, -5.8855947396856383e-04,  1.4744283044831163e-01,  1.5571069813844190e-02,  1.6575439997367245e-02,  1.1124776461994516e-01,  2.1965911207185534e-01,  2.2383088670180351e-02,  4.0810021320219405e-03, -6.3807019017694628e-03, -1.8074953586759063e-02,  1.9175914616572681e-02, -1.3467261248092739e-03, -5.4105036133795959e-05,  1.1657155963427006e-06
   951,  2.2572e+03,  1.8820697136951400e-01,  2.0911457282302908e-02, -2.3642225419777663e-02, -1.2167626097881788e-01,  1.9838946139836711e-01,  2.1951419705970757e-02,  5.3283399153388478e-03,  1.9408514095490561e-03,  3.0182011298959151e-02,  1.6408559817699064e-02, -3.6061880550269632e-03, -5.8855947396856383e-04,  1.4744281554715044e-01,  1.5571084715005384e-02,  1.6575439997367245e-02,  1.1124776461994516e-01,  2.1965911207185534e-01,  2.2383088670180351e-02,  4.0810021320219405e-03, -6.3807019017694628e-03, -1.8074953586759063e-02,  1.9175914616572681e-02, -1.3467261248092739e-03, -5.4105036133795959e-05,  1.1657153067021418e-06
   952,  2.2603e+03,  1.8820697136951400e-01,  2.0911457282302908e-02, -2.3642225419777663e-02, -1.2167626097881788e-01,  1.9838946139836711e-01,  2.1951419705970757e-02,  5.3283399153388478e-03,  1.9408514095490561e-03,  3.0182011298959151e-02,  1.6408559817699064e-02, -3.6061880550269632e-03, -5.8855947396856383e-04,  1.4744281554715044e-01,  1.5571069813844190e-02,  1.6575454898528439e-02,  1.1124776461994516e-01,  2.1965911207185534e-01,  2.2383088670180351e-02,  4.0810021320219405e-03, -6.3807019017694628e-03, -1.8074953586759063e-02,  1.9175914616572681e-02, -1.3467261248092739e-03, -5.4105036133795959e-05,  1.1657051556094917e-06
   953,  2.2633e+03,  1.8820697136951400e-01,  2.0911457282302908e-02, -2.3642225419777663e-02, -1.2167626097881788e-01,  1.9838946139836711e-01,  2.1951419705970757e-02,  5.3283399153388478e-03,  1.9408514095490561e-03,  3.0182011298959151e-02,  1.6408559817699064e-02, -3.6061880550269632e-03, -5.8855947396856383e-04,  1.4744281554715044e-01,  1.5571069813844190e-02,  1.6575439997367245e-02,  1.1124777952110636e-01,  2.1965911207185534e-01,  2.2383088670180351e-02,  4.0810021320219405e-03, -6.3807019017694628e-03, -1.8074953586759063e-02,  1.9175914616572681e-02, -1.3467261248092739e-03, -5.4105036133795959e-05,  1.1656916715712052e-06
   954,  2.2664e+03,  1.8820697136951400e-01,  2.0911457282302908e-02, -2.3642225419777663e-02, -1.2167626097881788e-01,  1.9838946139836711e-01,  2.1951419705970757e-02,  5.3283399153388478e-03,  1.9408514095490561e-03,  3.0182011298959151e-02,  1.6408559817699064e-02, -3.6061880550269632e-03, -5.8855947396856383e-04,  1.4744281554715044e-01,  1.5571069813844190e-02,  1.6575439997367245e-02,  1.1124776461994516e-01,  2.1965912697301654e-01,  2.2383088670180351e-02,  4.0810021320219405e-03, -6.3807019017694628e-03, -1.8074953586759063e-02,  1.9175914616572681e-02, -1.3467261248092739e-03, -5.4105036133795959e-05,  1.1657527033712111e-06
   955,  2.2695e+03,  1.8820697136951400e-01,  2.0911457282302908e-02, -2.3642225419777663e-02, -1.2167626097881788e-01,  1.9838946139836711e-01,  2.1951419705970757e-02,  5.3283399153388478e-03,  1.9408514095490561e-03,  3.0182011298959151e-02,  1.6408559817699064e-02, -3.6061880550269632e-03, -5.8855947396856383e-04,  1.4744281554715044e-01,  1.5571069813844190e-02,  1.6575439997367245e-02,  1.1124776461994516e-01,  2.1965911207185534e-01,  2.2383103571341545e-02,  4.0810021320219405e-03, -6.3807019017694628e-03, -1.8074953586759063e-02,  1.9175914616572681e-02, -1.3467261248092739e-03, -5.4105036133795959e-05,  1.1657181510694643e-06
   956,  2.2726e+03,  1.8820697136951400e-01,  2.0911457282302908e-02, -2.3642225419777663e-02, -1.2167626097881788e-01,  1.9838946139836711e-01,  2.1951419705970757e-02,  5.3283399153388478e-03,  1.9408514095490561e-03,  3.0182011298959151e-02,  1.6408559817699064e-02, -3.6061880550269632e-03, -5.8855947396856383e-04,  1.4744281554715044e-01,  1.5571069813844190e-02,  1.6575439997367245e-02,  1.1124776461994516e-01,  2.1965911207185534e-01,  2.2383088670180351e-02,  4.0810170331831343e-03, -6.3807019017694628e-03, -1.8074953586759063e-02,  1.9175914616572681e-02, -1.3467261248092739e-03, -5.4105036133795959e-05,  1.1657077739569607e-06
   957,  2.2758e+03,  1.8820697136951400e-01,  2.0911457282302908e-02, -2.3642225419777663e-02, -1.2167626097881788e-01,  1.9838946139836711e-01,  2.1951419705970757e-02,  5.3283399153388478e-03,  1.9408514095490561e-03,  3.0182011298959151e-02,  1.6408559817699064e-02, -3.6061880550269632e-03, -5.8855947396856383e-04,  1.4744281554715044e-01,  1.5571069813844190e-02,  1.6575439997367245e-02,  1.1124776461994516e-01,  2.1965911207185534e-01,  2.2383088670180351e-02,  4.0810021320219405e-03, -6.3807168029306567e-03, -1.8074953586759063e-02,  1.9175914616572681e-02, -1.3467261248092739e-03, -5.4105036133795959e-05,  1.1657250778156651e-06
   958,  2.2790e+03,  1.8820697136951400e-01,  2.0911457282302908e-02, -2.3642225419777663e-02, -1.2167626097881788e-01,  1.9838946139836711e-01,  2.1951419705970757e-02,  5.3283399153388478e-03,  1.9408514095490561e-03,  3.0182011298959151e-02,  1.6408559817699064e-02, -3.6061880550269632e-03, -5.8855947396856383e-04,  1.4744281554715044e-01,  1.5571069813844190e-02,  1.6575439997367245e-02,  1.1124776461994516e-01,  2.1965911207185534e-01,  2.2383088670180351e-02,  4.0810021320219405e-03, -6.3807019017694628e-03, -1.8074968487920257e-02,  1.9175914616572681e-02, -1.3467261248092739e-03, -5.4105036133795959e-05,  1.1656849060720683e-06
   959,  2.2821e+03,  1.8820697136951400e-01,  2.0911457282302908e-02, -2.3642225419777663e-02, -1.2167626097881788e-01,  1.9838946139836711e-01,  2.1951419705970757e-02,  5.3283399153388478e-03,  1.9408514095490561e-03,  3.0182011298959151e-02,  1.6408559817699064e-02, -3.6061880550269632e-03, -5.8855947396856383e-04,  1.4744281554715044e-01,  1.5571069813844190e-02,  1.6575439997367245e-02,  1.1124776461994516e-01,  2.1965911207185534e-01,  2.2383088670180351e-02,  4.0810021320219405e-03, -6.3807019017694628e-03, -1.8074953586759063e-02,  1.9175929517733874e-02, -1.3467261248092739e-03, -5.4105036133795959e-05,  1.1657050882846949e-06
   960,  2.2852e+03,  1.8820697136951400e-01,  2.0911457282302908e-02, -2.3642225419777663e-02, -1.2167626097881788e-01,  1.9838946139836711e-01,  2.1951419705970757e-02,  5.3283399153388478e-03,  1.9408514095490561e-03,  3.0182011298959151e-02,  1.6408559817699064e-02, -3.6061880550269632e-03, -5.8855947396856383e-04,  1.4744281554715044e-01,  1.5571069813844190e-02,  1.6575439997367245e-02,  1.1124776461994516e-01,  2.1965911207185534e-01,  2.2383088670180351e-02,  4.0810021320219405e-03, -6.3807019017694628e-03, -1.8074953586759063e-02,  1.9175914616572681e-02, -1.3467410259704678e-03, -5.4105036133795959e-05,  1.1657240951909707e-06
   961,  2.2881e+03,  1.8820697136951400e-01,  2.0911457282302908e-02, -2.3642225419777663e-02, -1.2167626097881788e-01,  1.9838946139836711e-01,  2.1951419705970757e-02,  5.3283399153388478e-03,  1.9408514095490561e-03,  3.0182011298959151e-02,  1.6408559817699064e-02, -3.6061880550269632e-03, -5.8855947396856383e-04,  1.4744281554715044e-01,  1.5571069813844190e-02,  1.6575439997367245e-02,  1.1124776461994516e-01,  2.1965911207185534e-01,  2.2383088670180351e-02,  4.0810021320219405e-03, -6.3807019017694628e-03, -1.8074953586759063e-02,  1.9175914616572681e-02, -1.3467261248092739e-03, -5.4119937294989806e-05,  1.1657191492147205e-06
   962,  2.2912e+03,  1.8849281221468084e-01,  2.0891721702896361e-02, -2.3663015237654489e-02, -1.2151801471197228e-01,  1.9857722123042423e-01,  2.1601569081339467e-02,  5.3527690631436017e-03,  1.9049871017376269e-03,  3.0269277523566916e-02,  1.6563744321449483e-02, -3.7162113762377815e-03, -5.9254990895528218e-04,  1.4729288011194230e-01,  1.5573317262787054e-02,  1.6651814165455813e-02,  1.1157236267937036e-01,  2.1965436042863917e-01,  2.2307122083328162e-02,  4.1126315782822895e-03, -6.3656696987655480e-03, -1.8089436898887853e-02,  1.9104873228645774e-02, -1.5222071468425557e-03, -4.8360182620160589e-05,  1.1237097358862169e-06
   963,  2.2942e+03,  1.8849282711584203e-01,  2.0891721702896361e-02, -2.3663015237654489e-02, -1.2151801471197228e-01,  1.9857722123042423e-01,  2.1601569081339467e-02,  5.3527690631436017e-03,  1.9049871017376269e-03,  3.0269277523566916e-02,  1.6563744321449483e-02, -3.7162113762377815e-03, -5.9254990895528218e-04,  1.4729288011194230e-01,  1.5573317262787054e-02,  1.6651814165455813e-02,  1.1157236267937036e-01,  2.1965436042863917e-01,  2.2307122083328162e-02,  4.1126315782822895e-03, -6.3656696987655480e-03, -1.8089436898887853e-02,  1.9104873228645774e-02, -1.5222071468425557e-03, -4.8360182620160589e-05,  1.1237096694690857e-06
   964,  2.2973e+03,  1.8849281221468084e-01,  2.0891736604057555e-02, -2.3663015237654489e-02, -1.2151801471197228e-01,  1.9857722123042423e-01,  2.1601569081339467e-02,  5.3527690631436017e-03,  1.9049871017376269e-03,  3.0269277523566916e-02,  1.6563744321449483e-02, -3.7162113762377815e-03, -5.9254990895528218e-04,  1.4729288011194230e-01,  1.5573317262787054e-02,  1.6651814165455813e-02,  1.1157236267937036e-01,  2.1965436042863917e-01,  2.2307122083328162e-02,  4.1126315782822895e-03, -6.3656696987655480e-03, -1.8089436898887853e-02,  1.9104873228645774e-02, -1.5222071468425557e-03, -4.8360182620160589e-05,  1.1237097566218860e-06
   965,  2.3005e+03,  1.8849281221468084e-01,  2.0891721702896361e-02, -2.3663030138815683e-02, -1.2151801471197228e-01,  1.9857722123042423e-01,  2.1601569081339467e-02,  5.3527690631436017e-03,  1.9049871017376269e-03,  3.0269277523566916e-02,  1.6563744321449483e-02, -3.7162113762377815e-03, -5.9254990895528218e-04,  1.4729288011194230e-01,  1.5573317262787054e-02,  1.6651814165455813e-02,  1.1157236267937036e-01,  2.1965436042863917e-01,  2.2307122083328162e-02,  4.1126315782822895e-03, -6.3656696987655480e-03, -1.8089436898887853e-02,  1.9104873228645774e-02, -1.5222071468425557e-03, -4.8360182620160589e-05,  1.1237109058652524e-06
   966,  2.3036e+03,  1.8849281221468084e-01,  2.0891721702896361e-02, -2.3663015237654489e-02, -1.2151802961313347e-01,  1.9857722123042423e-01,  2.1601569081339467e-02,  5.3527690631436017e-03,  1.9049871017376269e-03,  3.0269277523566916e-02,  1.6563744321449483e-02, -3.7162113762377815e-03, -5.9254990895528218e-04,  1.4729288011194230e-01,  1.5573317262787054e-02,  1.6651814165455813e-02,  1.1157236267937036e-01,  2.1965436042863917e-01,  2.2307122083328162e-02,  4.1126315782822895e-03, -6.3656696987655480e-03, -1.8089436898887853e-02,  1.9104873228645774e-02, -1.5222071468425557e-03, -4.8360182620160589e-05,  1.1237089944170046e-06
   967,  2.3067e+03,  1.8849281221468084e-01,  2.0891721702896361e-02, -2.3663015237654489e-02, -1.2151801471197228e-01,  1.9857723613158543e-01,  2.1601569081339467e-02,  5.3527690631436017e-03,  1.9049871017376269e-03,  3.0269277523566916e-02,  1.6563744321449483e-02, -3.7162113762377815e-03, -5.9254990895528218e-04,  1.4729288011194230e-01,  1.5573317262787054e-02,  1.6651814165455813e-02,  1.1157236267937036e-01,  2.1965436042863917e-01,  2.2307122083328162e-02,  4.1126315782822895e-03, -6.3656696987655480e-03, -1.8089436898887853e-02,  1.9104873228645774e-02, -1.5222071468425557e-03, -4.8360182620160589e-05,  1.1237136274031008e-06
   968,  2.3100e+03,  1.8849281221468084e-01,  2.0891721702896361e-02, -2.3663015237654489e-02, -1.2151801471197228e-01,  1.9857722123042423e-01,  2.1601583982500661e-02,  5.3527690631436017e-03,  1.9049871017376269e-03,  3.0269277523566916e-02,  1.6563744321449483e-02, -3.7162113762377815e-03, -5.9254990895528218e-04,  1.4729288011194230e-01,  1.5573317262787054e-02,  1.6651814165455813e-02,  1.1157236267937036e-01,  2.1965436042863917e-01,  2.2307122083328162e-02,  4.1126315782822895e-03, -6.3656696987655480e-03, -1.8089436898887853e-02,  1.9104873228645774e-02, -1.5222071468425557e-03, -4.8360182620160589e-05,  1.1237088549179674e-06
   969,  2.3131e+03,  1.8849281221468084e-01,  2.0891721702896361e-02, -2.3663015237654489e-02, -1.2151801471197228e-01,  1.9857722123042423e-01,  2.1601569081339467e-02,  5.3527839643047956e-03,  1.9049871017376269e-03,  3.0269277523566916e-02,  1.6563744321449483e-02, -3.7162113762377815e-03, -5.9254990895528218e-04,  1.4729288011194230e-01,  1.5573317262787054e-02,  1.6651814165455813e-02,  1.1157236267937036e-01,  2.1965436042863917e-01,  2.2307122083328162e-02,  4.1126315782822895e-03, -6.3656696987655480e-03, -1.8089436898887853e-02,  1.9104873228645774e-02, -1.5222071468425557e-03, -4.8360182620160589e-05,  1.1237087018107184e-06
   970,  2.3162e+03,  1.8849281221468084e-01,  2.0891721702896361e-02, -2.3663015237654489e-02, -1.2151801471197228e-01,  1.9857722123042423e-01,  2.1601569081339467e-02,  5.3527690631436017e-03,  1.9050020028988208e-03,  3.0269277523566916e-02,  1.6563744321449483e-02, -3.7162113762377815e-03, -5.9254990895528218e-04,  1.4729288011194230e-01,  1.5573317262787054e-02,  1.6651814165455813e-02,  1.1157236267937036e-01,  2.1965436042863917e-01,  2.2307122083328162e-02,  4.1126315782822895e-03, -6.3656696987655480e-03, -1.8089436898887853e-02,  1.9104873228645774e-02, -1.5222071468425557e-03, -4.8360182620160589e-05,  1.1237101282313082e-06
   971,  2.3193e+03,  1.8849281221468084e-01,  2.0891721702896361e-02, -2.3663015237654489e-02, -1.2151801471197228e-01,  1.9857722123042423e-01,  2.1601569081339467e-02,  5.3527690631436017e-03,  1.9049871017376269e-03,  3.0269292424728110e-02,  1.6563744321449483e-02, -3.7162113762377815e-03, -5.9254990895528218e-04,  1.4729288011194230e-01,  1.5573317262787054e-02,  1.6651814165455813e-02,  1.1157236267937036e-01,  2.1965436042863917e-01,  2.2307122083328162e-02,  4.1126315782822895e-03, -6.3656696987655480e-03, -1.8089436898887853e-02,  1.9104873228645774e-02, -1.5222071468425557e-03, -4.8360182620160589e-05,  1.1237088169453658e-06
   972,  2.3225e+03,  1.8849281221468084e-01,  2.0891721702896361e-02, -2.3663015237654489e-02, -1.2151801471197228e-01,  1.9857722123042423e-01,  2.1601569081339467e-02,  5.3527690631436017e-03,  1.9049871017376269e-03,  3.0269277523566916e-02,  1.6563759222610677e-02, -3.7162113762377815e-03, -5.9254990895528218e-04,  1.4729288011194230e-01,  1.5573317262787054e-02,  1.6651814165455813e-02,  1.1157236267937036e-01,  2.1965436042863917e-01,  2.2307122083328162e-02,  4.1126315782822895e-03, -6.3656696987655480e-03, -1.8089436898887853e-02,  1.9104873228645774e-02, -1.5222071468425557e-03, -4.8360182620160589e-05,  1.1237097031704485e-06
   973,  2.3255e+03,  1.8849281221468084e-01,  2.0891721702896361e-02, -2.3663015237654489e-02, -1.2151801471197228e-01,  1.9857722123042423e-01,  2.1601569081339467e-02,  5.3527690631436017e-03,  1.9049871017376269e-03,  3.0269277523566916e-02,  1.6563744321449483e-02, -3.7162262773989753e-03, -5.9254990895528218e-04,  1.4729288011194230e-01,  1.5573317262787054e-02,  1.6651814165455813e-02,  1.1157236267937036e-01,  2.1965436042863917e-01,  2.2307122083328162e-02,  4.1126315782822895e-03, -6.3656696987655480e-03, -1.8089436898887853e-02,  1.9104873228645774e-02, -1.5222071468425557e-03, -4.8360182620160589e-05,  1.1237100608630588e-06
   974,  2.3286e+03,  1.8849281221468084e-01,  2.0891721702896361e-02, -2.3663015237654489e-02, -1.2151801471197228e-01,  1.9857722123042423e-01,  2.1601569081339467e-02,  5.3527690631436017e-03,  1.9049871017376269e-03,  3.0269277523566916e-02,  1.6563744321449483e-02, -3.7162113762377815e-03, -5.9256481011647603e-04,  1.4729288011194230e-01,  1.5573317262787054e-02,  1.6651814165455813e-02,  1.1157236267937036e-01,  2.1965436042863917e-01,  2.2307122083328162e-02,  4.1126315782822895e-03, -6.3656696987655480e-03, -1.8089436898887853e-02,  1.9104873228645774e-02, -1.5222071468425557e-03, -4.8360182620160589e-05,  1.1237100207103488e-06
   975,  2.3318e+03,  1.8849281221468084e-01,  2.0891721702896361e-02, -2.3663015237654489e-02, -1.2151801471197228e-01,  1.9857722123042423e-01,  2.1601569081339467e-02,  5.3527690631436017e-03,  1.9049871017376269e-03,  3.0269277523566916e-02,  1.6563744321449483e-02, -3.7162113762377815e-03, -5.9254990895528218e-04,  1.4729289501310350e-01,  1.5573317262787054e-02,  1.6651814165455813e-02,  1.1157236267937036e-01,  2.1965436042863917e-01,  2.2307122083328162e-02,  4.1126315782822895e-03, -6.3656696987655480e-03, -1.8089436898887853e-02,  1.9104873228645774e-02, -1.5222071468425557e-03, -4.8360182620160589e-05,  1.1237098252048950e-06
   976,  2.3349e+03,  1.8849281221468084e-01,  2.0891721702896361e-02, -2.3663015237654489e-02, -1.2151801471197228e-01,  1.9857722123042423e-01,  2.1601569081339467e-02,  5.3527690631436017e-03,  1.9049871017376269e-03,  3.0269277523566916e-02,  1.6563744321449483e-02, -3.7162113762377815e-03, -5.9254990895528218e-04,  1.4729288011194230e-01,  1.5573332163948248e-02,  1.6651814165455813e-02,  1.1157236267937036e-01,  2.1965436042863917e-01,  2.2307122083328162e-02,  4.1126315782822895e-03, -6.3656696987655480e-03, -1.8089436898887853e-02,  1.9104873228645774e-02, -1.5222071468425557e-03, -4.8360182620160589e-05,  1.1237097443655133e-06
   977,  2.3380e+03,  1.8849281221468084e-01,  2.0891721702896361e-02, -2.3663015237654489e-02, -1.2151801471197228e-01,  1.9857722123042423e-01,  2.1601569081339467e-02,  5.3527690631436017e-03,  1.9049871017376269e-03,  3.0269277523566916e-02,  1.6563744321449483e-02, -3.7162113762377815e-03, -5.9254990895528218e-04,  1.4729288011194230e-01,  1.5573317262787054e-02,  1.6651829066617007e-02,  1.1157236267937036e-01,  2.1965436042863917e-01,  2.2307122083328162e-02,  4.1126315782822895e-03, -6.3656696987655480e-03, -1.8089436898887853e-02,  1.9104873228645774e-02, -1.5222071468425557e-03, -4.8360182620160589e-05,  1.1237088292771054e-06
   978,  2.3409e+03,  1.8849281221468084e-01,  2.0891721702896361e-02, -2.3663015237654489e-02, -1.2151801471197228e-01,  1.9857722123042423e-01,  2.1601569081339467e-02,  5.3527690631436017e-03,  1.9049871017376269e-03,  3.0269277523566916e-02,  1.6563744321449483e-02, -3.7162113762377815e-03, -5.9254990895528218e-04,  1.4729288011194230e-01,  1.5573317262787054e-02,  1.6651814165455813e-02,  1.1157237758053155e-01,  2.1965436042863917e-01,  2.2307122083328162e-02,  4.1126315782822895e-03, -6.3656696987655480e-03, -1.8089436898887853e-02,  1.9104873228645774e-02, -1.5222071468425557e-03, -4.8360182620160589e-05,  1.1237061528741717e-06
